opId,type,sort,id,thumbnailUrl,gif,downloadUrl,online
easter_202205_07,easter,7,206e1d30-cf43-11ec-b5cd-acde48001122,sticker/previews/easter_202205_07.png,True,sticker/download/easter_202205_07.gif,1
easter_202205_08,easter,8,206e1d58-cf43-11ec-b5cd-acde48001122,sticker/previews/easter_202205_08.png,True,sticker/download/easter_202205_08.gif,1
easter_202205_09,easter,9,206e1d80-cf43-11ec-b5cd-acde48001122,sticker/previews/easter_202205_09.png,True,sticker/download/easter_202205_09.gif,1
easter_202205_10,easter,10,206e1db2-cf43-11ec-b5cd-acde48001122,sticker/previews/easter_202205_10.png,True,sticker/download/easter_202205_10.gif,1
effects_202205_01A,effects,1,206e1dda-cf43-11ec-b5cd-acde48001122,sticker/previews/effects_202205_01A.png,False,sticker/download/effects_202205_01A.png,1
effects_202205_01B,effects,2,206e1e02-cf43-11ec-b5cd-acde48001122,sticker/previews/effects_202205_01B.png,True,sticker/download/effects_202205_01B.gif,1
effects_202205_02A,effects,3,206e1e2a-cf43-11ec-b5cd-acde48001122,sticker/previews/effects_202205_02A.png,False,sticker/download/effects_202205_02A.png,1
effects_202205_02B,effects,4,206e1e5c-cf43-11ec-b5cd-acde48001122,sticker/previews/effects_202205_02B.png,True,sticker/download/effects_202205_02B.gif,1
effects_202205_03A,effects,5,206e1e84-cf43-11ec-b5cd-acde48001122,sticker/previews/effects_202205_03A.png,False,sticker/download/effects_202205_03A.png,1
effects_202205_03B,effects,6,206e1eac-cf43-11ec-b5cd-acde48001122,sticker/previews/effects_202205_03B.png,True,sticker/download/effects_202205_03B.gif,1
effects_202205_04A,effects,7,206e1ed4-cf43-11ec-b5cd-acde48001122,sticker/previews/effects_202205_04A.png,False,sticker/download/effects_202205_04A.png,1
effects_202205_04B,effects,8,206e1f06-cf43-11ec-b5cd-acde48001122,sticker/previews/effects_202205_04B.png,True,sticker/download/effects_202205_04B.gif,1
effects_202205_05A,effects,9,206e1f2e-cf43-11ec-b5cd-acde48001122,sticker/previews/effects_202205_05A.png,False,sticker/download/effects_202205_05A.png,1
effects_202205_05B,effects,10,206e1f56-cf43-11ec-b5cd-acde48001122,sticker/previews/effects_202205_05B.png,True,sticker/download/effects_202205_05B.gif,1
effects_202205_06A,effects,11,206e1f88-cf43-11ec-b5cd-acde48001122,sticker/previews/effects_202205_06A.png,False,sticker/download/effects_202205_06A.png,1
effects_202205_06B,effects,12,206e1fb0-cf43-11ec-b5cd-acde48001122,sticker/previews/effects_202205_06B.png,True,sticker/download/effects_202205_06B.gif,1
effects_202205_07A,effects,13,206e1fd8-cf43-11ec-b5cd-acde48001122,sticker/previews/effects_202205_07A.png,False,sticker/download/effects_202205_07A.png,1
effects_202205_07B,effects,14,206e200a-cf43-11ec-b5cd-acde48001122,sticker/previews/effects_202205_07B.png,True,sticker/download/effects_202205_07B.gif,1
effects_202205_08A,effects,15,206e2032-cf43-11ec-b5cd-acde48001122,sticker/previews/effects_202205_08A.png,False,sticker/download/effects_202205_08A.png,1
effects_202205_08B,effects,16,206e2064-cf43-11ec-b5cd-acde48001122,sticker/previews/effects_202205_08B.png,True,sticker/download/effects_202205_08B.gif,1
effects_202205_09A,effects,17,206e208c-cf43-11ec-b5cd-acde48001122,sticker/previews/effects_202205_09A.png,False,sticker/download/effects_202205_09A.png,1
effects_202205_09B,effects,18,206e20be-cf43-11ec-b5cd-acde48001122,sticker/previews/effects_202205_09B.png,True,sticker/download/effects_202205_09B.gif,1
effects_202205_10A,effects,19,206e20e6-cf43-11ec-b5cd-acde48001122,sticker/previews/effects_202205_10A.png,False,sticker/download/effects_202205_10A.png,1
effects_202205_10B,effects,20,206e2118-cf43-11ec-b5cd-acde48001122,sticker/previews/effects_202205_10B.png,True,sticker/download/effects_202205_10B.gif,1
food_202205_01,food,1,206e2140-cf43-11ec-b5cd-acde48001122,sticker/previews/food_202205_01.png,True,sticker/download/food_202205_01.gif,1
food_202205_02,food,2,206e2172-cf43-11ec-b5cd-acde48001122,sticker/previews/food_202205_02.png,False,sticker/download/food_202205_02.png,1
food_202205_03,food,3,206e219a-cf43-11ec-b5cd-acde48001122,sticker/previews/food_202205_03.png,False,sticker/download/food_202205_03.png,1
food_202205_04,food,4,206e21cc-cf43-11ec-b5cd-acde48001122,sticker/previews/food_202205_04.png,False,sticker/download/food_202205_04.png,1
food_202205_05,food,5,206e21f4-cf43-11ec-b5cd-acde48001122,sticker/previews/food_202205_05.png,True,sticker/download/food_202205_05.gif,1
food_202205_06,food,6,206e221c-cf43-11ec-b5cd-acde48001122,sticker/previews/food_202205_06.png,True,sticker/download/food_202205_06.gif,1
food_202205_07,food,7,206e224e-cf43-11ec-b5cd-acde48001122,sticker/previews/food_202205_07.png,True,sticker/download/food_202205_07.gif,1
food_202205_08,food,8,206e2276-cf43-11ec-b5cd-acde48001122,sticker/previews/food_202205_08.png,False,sticker/download/food_202205_08.png,1
food_202205_09,food,9,206e229e-cf43-11ec-b5cd-acde48001122,sticker/previews/food_202205_09.png,True,sticker/download/food_202205_09.gif,1
food_202205_10,food,10,206e22d0-cf43-11ec-b5cd-acde48001122,sticker/previews/food_202205_10.png,True,sticker/download/food_202205_10.gif,1
music_202205_01,music,1,206e22f8-cf43-11ec-b5cd-acde48001122,sticker/previews/music_202205_01.png,True,sticker/download/music_202205_01.gif,1
music_202205_02,music,2,206e2320-cf43-11ec-b5cd-acde48001122,sticker/previews/music_202205_02.png,True,sticker/download/music_202205_02.gif,1
music_202205_03,music,3,206e2352-cf43-11ec-b5cd-acde48001122,sticker/previews/music_202205_03.png,False,sticker/download/music_202205_03.png,1
music_202205_04,music,4,206e237a-cf43-11ec-b5cd-acde48001122,sticker/previews/music_202205_04.png,True,sticker/download/music_202205_04.gif,1
music_202205_05,music,5,206e23a2-cf43-11ec-b5cd-acde48001122,sticker/previews/music_202205_05.png,True,sticker/download/music_202205_05.gif,1
music_202205_06,music,6,206e23ca-cf43-11ec-b5cd-acde48001122,sticker/previews/music_202205_06.png,False,sticker/download/music_202205_06.png,1
music_202205_07,music,7,206e23fc-cf43-11ec-b5cd-acde48001122,sticker/previews/music_202205_07.png,True,sticker/download/music_202205_07.gif,1
music_202205_08,music,8,206e2424-cf43-11ec-b5cd-acde48001122,sticker/previews/music_202205_08.png,False,sticker/download/music_202205_08.png,1
music_202205_09,music,9,206e244c-cf43-11ec-b5cd-acde48001122,sticker/previews/music_202205_09.png,False,sticker/download/music_202205_09.png,1
music_202205_10,music,10,206e247e-cf43-11ec-b5cd-acde48001122,sticker/previews/music_202205_10.png,True,sticker/download/music_202205_10.gif,1
coffee_202206_01,coffee,1,b667f80e-dce7-11ec-b202-acde48001122,sticker/previews/coffee_202206_01.png,False,sticker/download/coffee_202206_01.png,1
coffee_202206_02,coffee,2,b667f8ea-dce7-11ec-b202-acde48001122,sticker/previews/coffee_202206_02.png,False,sticker/download/coffee_202206_02.png,1
coffee_202206_03,coffee,3,b667f930-dce7-11ec-b202-acde48001122,sticker/previews/coffee_202206_03.png,False,sticker/download/coffee_202206_03.png,1
coffee_202206_04,coffee,4,b667f958-dce7-11ec-b202-acde48001122,sticker/previews/coffee_202206_04.png,False,sticker/download/coffee_202206_04.png,1
coffee_202206_05,coffee,5,b667f980-dce7-11ec-b202-acde48001122,sticker/previews/coffee_202206_05.png,False,sticker/download/coffee_202206_05.png,1
coffee_202206_06,coffee,6,b667f9a8-dce7-11ec-b202-acde48001122,sticker/previews/coffee_202206_06.png,False,sticker/download/coffee_202206_06.png,1
coffee_202206_07,coffee,7,b667f9d0-dce7-11ec-b202-acde48001122,sticker/previews/coffee_202206_07.png,False,sticker/download/coffee_202206_07.png,1
coffee_202206_08,coffee,8,b667f9f8-dce7-11ec-b202-acde48001122,sticker/previews/coffee_202206_08.png,False,sticker/download/coffee_202206_08.png,1
coffee_202206_09,coffee,9,b667fa20-dce7-11ec-b202-acde48001122,sticker/previews/coffee_202206_09.png,False,sticker/download/coffee_202206_09.png,1
coffee_202206_10,coffee,10,b667fa3e-dce7-11ec-b202-acde48001122,sticker/previews/coffee_202206_10.png,False,sticker/download/coffee_202206_10.png,1
coffee_202206_11,coffee,11,b667fa66-dce7-11ec-b202-acde48001122,sticker/previews/coffee_202206_11.png,False,sticker/download/coffee_202206_11.png,1
coffee_202206_12,coffee,12,b667fa8e-dce7-11ec-b202-acde48001122,sticker/previews/coffee_202206_12.png,False,sticker/download/coffee_202206_12.png,1
coffee_202206_13,coffee,13,b667fab6-dce7-11ec-b202-acde48001122,sticker/previews/coffee_202206_13.png,False,sticker/download/coffee_202206_13.png,1
coffee_202206_14,coffee,14,b667fade-dce7-11ec-b202-acde48001122,sticker/previews/coffee_202206_14.png,False,sticker/download/coffee_202206_14.png,1
coffee_202206_15,coffee,15,b667fb06-dce7-11ec-b202-acde48001122,sticker/previews/coffee_202206_15.png,False,sticker/download/coffee_202206_15.png,1
coffee_202206_16,coffee,16,b667fb2e-dce7-11ec-b202-acde48001122,sticker/previews/coffee_202206_16.png,False,sticker/download/coffee_202206_16.png,1
pride_202206_01,pride,1,b667fb56-dce7-11ec-b202-acde48001122,sticker/previews/pride_202206_01.png,False,sticker/download/pride_202206_01.png,1
pride_202206_02,pride,2,b667fb7e-dce7-11ec-b202-acde48001122,sticker/previews/pride_202206_02.png,False,sticker/download/pride_202206_02.png,1
pride_202206_03,pride,3,b667fba6-dce7-11ec-b202-acde48001122,sticker/previews/pride_202206_03.png,False,sticker/download/pride_202206_03.png,1
pride_202206_04,pride,4,b667fbce-dce7-11ec-b202-acde48001122,sticker/previews/pride_202206_04.png,False,sticker/download/pride_202206_04.png,1
pride_202206_05,pride,5,b667fbec-dce7-11ec-b202-acde48001122,sticker/previews/pride_202206_05.png,False,sticker/download/pride_202206_05.png,1
pride_202206_06,pride,6,b667fc1e-dce7-11ec-b202-acde48001122,sticker/previews/pride_202206_06.png,False,sticker/download/pride_202206_06.png,1
pride_202206_07,pride,7,b667fc3c-dce7-11ec-b202-acde48001122,sticker/previews/pride_202206_07.png,False,sticker/download/pride_202206_07.png,1
pride_202206_08,pride,8,b667fc64-dce7-11ec-b202-acde48001122,sticker/previews/pride_202206_08.png,False,sticker/download/pride_202206_08.png,1
pride_202206_09,pride,9,b667fc8c-dce7-11ec-b202-acde48001122,sticker/previews/pride_202206_09.png,False,sticker/download/pride_202206_09.png,1
pride_202206_10,pride,10,b667fcb4-dce7-11ec-b202-acde48001122,sticker/previews/pride_202206_10.png,False,sticker/download/pride_202206_10.png,1
pride_202206_11,pride,11,b667fcdc-dce7-11ec-b202-acde48001122,sticker/previews/pride_202206_11.png,False,sticker/download/pride_202206_11.png,1
pride_202206_12,pride,12,b667fd04-dce7-11ec-b202-acde48001122,sticker/previews/pride_202206_12.png,False,sticker/download/pride_202206_12.png,1
subscribe_202206_01,subscribe,1,7c0f09ca-dce9-11ec-aec5-acde48001122,sticker/previews/subscribe_202206_01.gif,True,sticker/download/subscribe_202206_01.gif,1
subscribe_202206_02,subscribe,2,7c0f0a92-dce9-11ec-aec5-acde48001122,sticker/previews/subscribe_202206_02.gif,True,sticker/download/subscribe_202206_02.gif,1
subscribe_202206_03,subscribe,3,7c0f0bc8-dce9-11ec-aec5-acde48001122,sticker/previews/subscribe_202206_03.gif,True,sticker/download/subscribe_202206_03.gif,1
subscribe_202206_04,subscribe,4,7c0f0c04-dce9-11ec-aec5-acde48001122,sticker/previews/subscribe_202206_04.gif,True,sticker/download/subscribe_202206_04.gif,1
subscribe_202206_05,subscribe,5,7c0f0c2c-dce9-11ec-aec5-acde48001122,sticker/previews/subscribe_202206_05.gif,True,sticker/download/subscribe_202206_05.gif,1
subscribe_202206_06,subscribe,6,7c0f0c5e-dce9-11ec-aec5-acde48001122,sticker/previews/subscribe_202206_06.gif,True,sticker/download/subscribe_202206_06.gif,1
subscribe_202206_07,subscribe,7,7c0f0c90-dce9-11ec-aec5-acde48001122,sticker/previews/subscribe_202206_07.gif,True,sticker/download/subscribe_202206_07.gif,1
subscribe_202206_08,subscribe,8,7c0f0cc2-dce9-11ec-aec5-acde48001122,sticker/previews/subscribe_202206_08.gif,True,sticker/download/subscribe_202206_08.gif,1
subscribe_202206_09,subscribe,9,7c0f0cf4-dce9-11ec-aec5-acde48001122,sticker/previews/subscribe_202206_09.gif,True,sticker/download/subscribe_202206_09.gif,1
subscribe_202206_10,subscribe,10,7c0f0d26-dce9-11ec-aec5-acde48001122,sticker/previews/subscribe_202206_10.gif,True,sticker/download/subscribe_202206_10.gif,1
subscribe_202206_11,subscribe,11,7c0f0d4e-dce9-11ec-aec5-acde48001122,sticker/previews/subscribe_202206_11.gif,True,sticker/download/subscribe_202206_11.gif,1
subscribe_202206_12,subscribe,12,7c0f0d80-dce9-11ec-aec5-acde48001122,sticker/previews/subscribe_202206_12.gif,True,sticker/download/subscribe_202206_12.gif,1
